Date,BT,BT%,Dollar,Dollar%,GPUvendor,Btben,Oilprice
2018-12-08,424400 ,0.002400 ,101180 ,-0.001700 ,33064000 ,4,52.86
2018-12-07,639330 ,-0.024600 ,101350 ,-0.004200 ,39012000 ,4,51.69
2018-12-06,467540 ,-0.069700 ,101780 ,-0.002300 ,41992000 ,4,51.65
2018-12-05,341600 ,-0.047200 ,102010 ,0.000800 ,38854000 ,4,52.69
2018-12-04,326710 ,0.015600 ,101930 ,-0.002800 ,28788000 ,4,52.85
2018-12-03,355100 ,-0.063100 ,102220 ,0.006900 ,28626000 ,4,54.18
2018-12-02,298630 ,-0.008500 ,101520 ,-0.011500 ,36021000 ,4,51.32
2018-12-01,316300 ,0.038700 ,102700 ,-0.004900 ,30544000 ,4,50.3
2018-11-30,444520 ,-0.059800 ,103210 ,0.003700 ,28162000 ,0,50.35
2018-11-29,414460 ,0.007300 ,102830 ,0.006100 ,24260000 ,0,51.65
2018-11-28,533040 ,0.103200 ,102210 ,-0.004600 ,42993000 ,0,51.64
2018-11-27,457270 ,0.007700 ,102680 ,-0.006000 ,33668000 ,0,50.39
2018-11-26,571040 ,-0.055400 ,103300 ,0.002700 ,31979000 ,0,49.02
2018-11-25,619950 ,0.036200 ,103020 ,0.000100 ,40275000 ,0,44.12
2018-11-24,382720 ,-0.108600 ,103010 ,0.000000 ,23004000 ,0,44.65
2018-11-23,348990 ,0.009600 ,103010 ,-0.000800 ,27613000 ,0,43.76
2018-11-22,261850 ,-0.060900 ,103090 ,0.000700 ,30873000 ,0,45.97
2018-11-21,412740 ,0.025200 ,103020 ,-0.002600 ,33621000 ,0,45.67
2018-11-20,714080 ,-0.073600 ,103290 ,0.001500 ,33111000 ,0,46.07
2018-11-19,478260 ,-0.136900 ,103140 ,0.001800 ,41713000 ,0,46.08
2018-11-18,158680 ,0.006500 ,102950 ,-0.000700 ,90244000 ,0,44.47
2018-11-17,156510 ,-0.002600 ,103020 ,0.012400 ,51521000 ,0,42.8
2018-11-16,224120 ,-0.014500 ,101760 ,0.006800 ,31905000 ,0,43.47
2018-11-15,375860 ,-0.021100 ,101070 ,0.000400 ,47177000 ,0,43.45
2018-11-14,438210 ,-0.091300 ,101030 ,-0.005500 ,59826000 ,0,41.97
2018-11-13,137600 ,-0.000900 ,101590 ,0.004800 ,69776000 ,0,41.95
2018-11-12,130160 ,-0.001700 ,101100 ,0.008700 ,31581000 ,0,43.7
2018-11-11,127400 ,0.003000 ,100230 ,-0.002600 ,39799000 ,0,43.67
2018-11-10,115870 ,0.002400 ,100490 ,0.004000 ,30681000 ,0,42.57
2018-11-09,151600 ,-0.009600 ,100090 ,-0.006700 ,32315000 ,0,42.87
2018-11-08,159300 ,-0.013900 ,100770 ,-0.002700 ,42849000 ,0,42.69
2018-11-07,170760 ,0.009600 ,101040 ,-0.004500 ,38854000 ,0,42.84
2018-11-06,154870 ,0.006700 ,101500 ,0.005600 ,28554000 ,0,43.52
2018-11-05,128510 ,-0.002900 ,100930 ,-0.003900 ,27465000 ,0,44.08
2018-11-04,128760 ,0.014400 ,101330 ,-0.001600 ,30002000 ,0,45.42
2018-11-03,112840 ,-0.006000 ,101490 ,-0.002100 ,40603000 ,0,47.44
2018-11-02,135870 ,0.003800 ,101700 ,0.000000 ,29845000 ,0,48.4
2018-11-01,124160 ,0.005400 ,101700 ,0.006500 ,33976000 ,0,48.16
2018-10-31,129060 ,0.006400 ,101040 ,-0.000100 ,24475000 ,2,47.91
2018-10-30,128210 ,-0.001500 ,101050 ,-0.001600 ,29156000 ,2,49.2
2018-10-29,160520 ,-0.023300 ,101210 ,0.003200 ,33168000 ,2,49.48
2018-10-28,93970 ,-0.001200 ,100890 ,0.004800 ,59521000 ,2,48.82
2018-10-27,76720 ,-0.002400 ,100410 ,0.001800 ,28765000 ,2,49.66
2018-10-26,97170 ,0.000500 ,100230 ,0.001200 ,57330000 ,2,49.67
2018-10-25,97430 ,-0.003600 ,100110 ,0.010600 ,142574000 ,2,49.23
2018-10-24,98740 ,0.000300 ,99060 ,0.002800 ,68106000 ,2,49.12
2018-10-23,108860 ,-0.004100 ,98780 ,0.002800 ,37574000 ,2,49.88
2018-10-22,101570 ,-0.004100 ,98500 ,0.006500 ,37234000 ,2,49.07
2018-10-21,92940 ,0.001600 ,97860 ,0.000800 ,30506000 ,2,50.03
2018-10-20,97770 ,0.009200 ,97780 ,0.007400 ,37159000 ,2,50.01
2018-10-19,121440 ,-0.009400 ,97060 ,-0.001000 ,27271000 ,2,48.9
2018-10-18,134150 ,-0.016800 ,97160 ,-0.002500 ,29983000 ,2,50.07
2018-10-17,136710 ,-0.002800 ,97400 ,-0.003100 ,28275000 ,2,48.77
2018-10-16,155850 ,0.000800 ,97700 ,-0.007500 ,30112000 ,2,48.83
2018-10-15,443330 ,0.059000 ,98440 ,0.000900 ,40959000 ,2,47.83
2018-10-14,99380 ,0.000800 ,98350 ,-0.005500 ,22192000 ,2,47.87
2018-10-13,94450 ,0.004800 ,98890 ,0.002600 ,44668000 ,2,45.11
2018-10-12,147400 ,0.008400 ,98630 ,-0.000900 ,51451000 ,2,44.65
2018-10-11,245280 ,-0.057200 ,98720 ,-0.000400 ,31253000 ,2,42.37
2018-10-10,101930 ,-0.004900 ,98760 ,0.000700 ,31577000 ,2,43.13
2018-10-09,80790 ,-0.002800 ,98690 ,0.003900 ,36131000 ,2,42.15
2018-10-08,119680 ,0.008900 ,98310 ,0.004000 ,29646000 ,2,43.39
2018-10-07,77060 ,0.002200 ,97920 ,0.000300 ,38265000 ,2,43.58
2018-10-06,9180000 ,-0.006500 ,97890000 ,0.000000 ,25299000000 ,2,43.08
2018-10-05,9340000 ,0.008300 ,97890000 ,-0.001300 ,42862000000 ,2,41.99
2018-10-04,9310000 ,0.011700 ,98020000 ,0.005100 ,31689000000 ,2,42.43
2018-10-03,9210000 ,-0.006400 ,97520000 ,-0.004600 ,32460000000 ,2,42.34
2018-10-02,9340000 ,-0.008800 ,97970000 ,0.002900 ,43676000000 ,2,42.04
2018-10-01,9190000 ,-0.004100 ,97690000 ,0.007800 ,44878000000 ,2,43.57
2018-09-30,9340000 ,0.004700 ,96930000 ,0.003100 ,48193000000 ,0,43.69
2018-09-29,9420000 ,-0.004800 ,96630000 ,-0.001400 ,39540000000 ,0,-
2018-09-28,9570000 ,-0.007900 ,96770000 ,0.006800 ,27310000000 ,0,45.45
2018-09-27,9340000 ,0.034200 ,96120000 ,-0.000500 ,37108000000 ,0,44.83
2018-09-26,8640000 ,0.003600 ,96170000 ,0.005000 ,21849000000 ,0,43.67
2018-09-25,7340000 ,-0.021100 ,95690000 ,0.002400 ,43094000000 ,0,43.4
2018-09-24,7570000 ,-0.017900 ,95460000 ,-0.000700 ,31893000000 ,0,44.28
2018-09-23,7340000 ,-0.003800 ,95530000 ,0.001000 ,38192000000 ,0,41.71
2018-09-22,7310000 ,-0.005500 ,95430000 ,-0.000100 ,44909000000 ,0,42.98
2018-09-21,7730000 ,0.042800 ,95440000 ,0.001500 ,101768000000 ,0,44.79
2018-09-20,5180000 ,0.015500 ,95300000 ,-0.001900 ,29788000000 ,0,46.16
2018-09-19,3540000 ,0.007600 ,95480000 ,0.000300 ,20262000000 ,0,45.82
2018-09-18,2820000 ,0.014400 ,95450000 ,-0.002200 ,21251000000 ,0,44.62
2018-09-17,3260000 ,-0.038200 ,95660000 ,-0.003700 ,29377000000 ,0,45.59
2018-09-16,3340000 ,-0.002900 ,96020000 ,0.001900 ,47100000000 ,0,45.96
2018-09-15,3160000 ,0.005400 ,95840000 ,-0.002800 ,24646000000 ,0,45.38
2018-09-14,3200000 ,0.000100 ,96110000 ,0.008600 ,30104000000 ,0,46.85
2018-09-13,3530000 ,0.022900 ,95290000 ,-0.000400 ,29834000000 ,0,47.26
2018-09-12,3040000 ,0.007000 ,95330000 ,-0.003100 ,47559000000 ,0,46.65
2018-09-11,3300000 ,-0.004300 ,95630000 ,0.005700 ,40002000000 ,0,45.85
2018-09-10,3110000 ,0.013200 ,95090000 ,-0.002600 ,47217000000 ,0,45.74
2018-09-09,2840000 ,0.008800 ,95340000 ,0.003300 ,23462000000 ,0,44.43
2018-09-08,3460000 ,-0.032300 ,95030000 ,0.000700 ,19340000000 ,0,42.89
2018-09-07,3300000 ,-0.018900 ,94960000 ,0.001500 ,32251000000 ,0,40.49
2018-09-06,4020000 ,-0.028700 ,94820000 ,-0.010600 ,46108000000 ,0,41.34
2018-09-05,4550000 ,-0.090900 ,95840000 ,0.000000 ,32921000000 ,0,-
2018-09-04,3920000 ,0.015600 ,95840000 ,0.002000 ,38713000000 ,0,41.59
2018-09-03,3870000 ,-0.004100 ,95650000 ,-0.003900 ,41252000000 ,0,41.22
2018-09-02,3900000 ,0.014500 ,96020000 ,-0.000300 ,27742000000 ,0,39.99
2018-09-01,3520000 ,0.022100 ,96050000 ,0.004900 ,30996000000 ,0,38.54
2018-08-31,4210000 ,0.005700 ,95580000 ,0.000100 ,45808000000 ,0,38.85
2018-08-30,3740000 ,-0.005000 ,95570000 ,0.008400 ,41579000000 ,0,40.04
2018-08-29,4110000 ,-0.006400 ,94770000 ,-0.000200 ,41364000000 ,0,38.64
2018-08-28,3790000 ,0.025700 ,94790000 ,0.002600 ,39108000000 ,0,39.88
2018-08-27,3260000 ,0.027500 ,94540000 ,0.000200 ,39888000000 ,0,40.59
2018-08-26,3370000 ,-0.003300 ,94520000 ,0.000100 ,54107000000 ,0,40.37
2018-08-25,3590000 ,0.008100 ,94510000 ,0.003700 ,62839000000 ,0,41.38
2018-08-24,3700000 ,0.024400 ,94160000 ,-0.005900 ,97303000000 ,0,41.63
2018-08-23,2760000 ,0.025400 ,94720000 ,-0.000700 ,211026000000 ,0,42.73
2018-08-22,3630000 ,-0.018900 ,94790000 ,-0.008800 ,67054000000 ,0,42.24
2018-08-21,1460000 ,0.034100 ,95630000 ,-0.000900 ,32818000000 ,0,42.21
2018-08-20,3100000 ,-0.032900 ,95720000 ,-0.001500 ,26968000000 ,0,43.38
2018-08-19,2710000 ,0.016100 ,95860000 ,0.002200 ,33334000000 ,0,42.59
2018-08-18,3150000 ,-0.030800 ,95650000 ,-0.005500 ,18324000000 ,0,42.31
2018-08-17,3200000 ,0.043600 ,96180000 ,-0.002300 ,24688000000 ,0,43.41
2018-08-16,3500000 ,0.008000 ,96400000 ,0.002200 ,52576000000 ,0,42.58
2018-08-15,3740000 ,0.010800 ,96190000 ,0.004500 ,22402000000 ,0,41.97
2018-08-14,3660000 ,-0.010400 ,95760000 ,0.002100 ,25608000000 ,0,42.5
2018-08-13,234090 ,-0.009100 ,95560 ,0.005300 ,32190000 ,0,44.99
2018-08-12,216330 ,0.013100 ,95060 ,-0.006800 ,38122000 ,0,-
2018-08-11,247340 ,0.012900 ,95710 ,0.001900 ,35240000 ,0,45.01
2018-08-10,298820 ,-0.059100 ,95530 ,-0.012500 ,21454000 ,0,46.97
2018-08-09,237660 ,0.040600 ,96740 ,-0.003200 ,19197000 ,0,45.19
2018-08-08,311540 ,-0.065600 ,97050 ,-0.001100 ,22354000 ,0,46.46
2018-08-07,232480 ,-0.031500 ,97160 ,-0.001300 ,17828000 ,0,45.73
2018-08-06,168870 ,-0.011900 ,97290 ,-0.001800 ,20017000 ,0,44.55
2018-08-05,177640 ,0.001800 ,97470 ,0.004800 ,30915000 ,0,45.11
2018-08-04,222570 ,-0.054600 ,97000 ,-0.002100 ,30732000 ,0,45.47
2018-08-03,226460 ,-0.015500 ,97200 ,0.001400 ,43697000 ,0,46.48
2018-08-02,216340 ,-0.009300 ,97060 ,0.005200 ,41656000 ,0,47.12
2018-08-01,237690 ,-0.015900 ,96560 ,-0.000200 ,35072000 ,0,46.4
2018-07-31,266940 ,-0.054800 ,96580 ,0.005200 ,29276000 ,3,46.53
2018-07-30,242210 ,-0.004700 ,96080 ,-0.001500 ,38752000 ,3,44.48
2018-07-29,155240 ,-0.002200 ,96220 ,-0.002300 ,25594000 ,3,44.93
2018-07-28,147140 ,0.005700 ,96440 ,-0.001300 ,37810000 ,3,46.09
2018-07-27,243220 ,0.031500 ,96570 ,0.002800 ,45338000 ,3,46.3
2018-07-26,235450 ,-0.029000 ,96300 ,-0.000300 ,33957000 ,3,47.06
2018-07-25,269230 ,-0.027800 ,96330 ,0.002900 ,39394000 ,3,48.23
2018-07-24,345320 ,0.088600 ,96050 ,-0.001200 ,34829000 ,3,48.98
2018-07-23,272150 ,0.041900 ,96170 ,0.005400 ,37988000 ,3,47.99
2018-07-22,204160 ,0.000500 ,95650 ,0.000000 ,37670000 ,3,46.82
2018-07-21,160770 ,0.009500 ,95650 ,-0.005100 ,26181000 ,3,45.91
2018-07-20,258850 ,-0.018500 ,96140 ,0.003900 ,26539000 ,3,46.28
2018-07-19,247250 ,0.012700 ,95770 ,-0.005000 ,24496000 ,3,46.17
2018-07-18,333320 ,0.008400 ,96250 ,-0.003000 ,42901000 ,3,45.44
2018-07-17,337750 ,0.088000 ,96540 ,0.011400 ,24201000 ,3,45.9
2018-07-16,312120 ,0.057700 ,95450 ,0.020500 ,33778000 ,3,45.54
2018-07-15,180670 ,0.017300 ,93530 ,-0.002000 ,54551000 ,3,45.31
2018-07-14,243710 ,0.004000 ,93720 ,-0.003200 ,35368000 ,3,45.74
2018-07-13,233220 ,-0.003300 ,94020 ,0.004400 ,36364000 ,3,45.27
2018-07-12,289240 ,-0.021700 ,93610 ,-0.006400 ,22622000 ,3,44.55
2018-07-11,243820 ,0.013000 ,94210 ,-0.003800 ,19031000 ,3,44.87
2018-07-10,315270 ,-0.054000 ,94570 ,-0.000400 ,27740000 ,3,45.65
2018-07-09,289480 ,-0.007100 ,94610 ,-0.003400 ,28608000 ,3,44.75
2018-07-08,267600 ,-0.007500 ,94930 ,0.006000 ,22279000 ,3,45.76
2018-07-07,114570 ,0.022300 ,94360 ,-0.002200 ,27494000 ,3,45.68
2018-07-06,132690 ,0.010900 ,94570 ,0.006600 ,23997000 ,3,45.35
2018-07-05,166180 ,-0.007900 ,93950 ,0.003800 ,17530000 ,3,44.39
2018-07-04,143040 ,0.013000 ,93590 ,-0.002600 ,30200000 ,3,44.65
2018-07-03,150190 ,-0.016000 ,93830 ,-0.000700 ,23381000 ,3,42.18
2018-07-02,179920 ,0.039700 ,93900 ,-0.001400 ,34870000 ,3,41.23
2018-07-01,128510 ,-0.005000 ,94030 ,-0.016000 ,32334000 ,3,42.84
2018-06-30,189330 ,0.029900 ,95560 ,0.001200 ,36196000 ,0,42.2
2018-06-29,206960 ,0.056100 ,95450 ,-0.004600 ,34962000 ,0,42.45
2018-06-28,156050 ,-0.044100 ,95890 ,0.003900 ,33685000 ,0,42.05
2018-06-27,133420 ,0.012000 ,95520 ,0.000000 ,36938000 ,0,43.03
2018-06-26,176660 ,-0.027900 ,95520 ,0.003700 ,44967000 ,0,-
2018-06-25,210690 ,0.016600 ,95170 ,-0.001900 ,52563000 ,0,44.26
2018-06-24,240600 ,-0.002100 ,95350 ,-0.002300 ,106866000 ,0,43.22
2018-06-23,142900 ,0.018400 ,95570 ,0.003600 ,77147000 ,0,42.59
2018-06-22,278220 ,-0.099900 ,95230 ,-0.001000 ,48535000 ,0,40.83
2018-06-21,99290 ,-0.005500 ,95330 ,0.000400 ,34082000 ,0,40.86
2018-06-20,121480 ,0.001900 ,95290 ,0.002200 ,34014000 ,0,41.01
2018-06-19,120540 ,0.004900 ,95080 ,0.005600 ,33580000 ,0,41.7
2018-06-18,135700 ,0.040200 ,94550 ,-0.000200 ,42537000 ,0,39.03
2018-06-17,90670 ,-0.007000 ,94570 ,-0.000400 ,60885000 ,0,39.17
2018-06-16,108790 ,0.014900 ,94610 ,0.004900 ,60043000 ,0,37.73
2018-06-15,143530 ,-0.035600 ,94150 ,0.003500 ,34814000 ,0,39.37
2018-06-14,201540 ,0.053000 ,93820 ,-0.005000 ,32677000 ,0,39.66
2018-06-13,237480 ,-0.037500 ,94290 ,0.001700 ,34191000 ,0,40.11
2018-06-12,178260 ,-0.047600 ,94130 ,0.002600 ,28988000 ,0,38.67
2018-06-11,174880 ,0.016400 ,93890 ,0.001200 ,31050000 ,0,37.79
2018-06-10,275690 ,-0.098500 ,93780 ,0.006400 ,27678000 ,0,36.71
2018-06-09,97560 ,-0.014000 ,93180 ,0.002600 ,23170000 ,0,36.48
2018-06-08,112880 ,-0.009800 ,92940 ,0.003300 ,22794000 ,0,34.69
2018-06-07,124000 ,0.004800 ,92630 ,-0.004800 ,27073000 ,0,33.83
2018-06-06,130660 ,0.003900 ,93080 ,-0.007300 ,25800000 ,0,34.84
2018-06-05,145230 ,0.016900 ,93760 ,-0.006700 ,48146000 ,0,36.22
2018-06-04,141010 ,-0.029100 ,94390 ,-0.001900 ,48118000 ,0,35.05
2018-06-03,116680 ,0.010800 ,94570 ,-0.002800 ,45714000 ,0,35.45
2018-06-02,121180 ,0.015400 ,94840 ,-0.002900 ,84145000 ,0,36.17
2018-06-01,135920 ,0.003800 ,95120 ,0.005500 ,60024000 ,0,36.31
2018-05-31,144520 ,0.013900 ,94600 ,0.001200 ,48167000 ,2,36.04
2018-05-30,140370 ,-0.009100 ,94490 ,0.005400 ,46936000 ,2,37.14
2018-05-29,186970 ,0.048900 ,93980 ,-0.005400 ,40937000 ,2,37.43
2018-05-28,152290 ,-0.033600 ,94490 ,-0.002200 ,39847000 ,2,37.14
2018-05-27,103290 ,0.000700 ,94700 ,-0.002100 ,64530000 ,2,37.42
2018-05-26,103070 ,-0.015600 ,94900 ,0.001700 ,44934000 ,2,36.67
2018-05-25,161820 ,-0.015200 ,94740 ,0.008300 ,49027000 ,2,34.8
2018-05-24,211110 ,0.010700 ,93960 ,0.000100 ,35808000 ,2,34.66
2018-05-23,237600 ,-0.061700 ,93950 ,-0.003000 ,14853000 ,2,35.69
2018-05-22,137510 ,-0.047300 ,94230 ,-0.002600 ,18034000 ,2,36.37
2018-05-21,115520 ,-0.014700 ,94480 ,0.000500 ,20366000 ,2,36.25
2018-05-20,113760 ,0.034400 ,94430 ,-0.002100 ,14202000 ,2,35.03
2018-05-19,107890 ,-0.000100 ,94630 ,0.001300 ,5245000 ,2,35.56
2018-05-18,150320 ,0.022700 ,94510 ,-0.001200 ,12252000 ,2,34.39
2018-05-17,154360 ,-0.033700 ,94620 ,0.000300 ,13001000 ,2,32.17
2018-05-16,188030 ,-0.015600 ,94590 ,-0.002600 ,28422000 ,2,32.04
2018-05-15,179620 ,-0.022700 ,94840 ,-0.003400 ,39590000 ,2,31.95
2018-05-14,212050 ,-0.002200 ,95160 ,-0.008100 ,25416000 ,2,31.65
2018-05-13,149800 ,0.027700 ,95940 ,-0.002100 ,23636000 ,2,29.99
2018-05-12,210870 ,0.006100 ,96140 ,0.000000 ,30730000 ,2,30.43
2018-05-11,270620 ,-0.068400 ,96140 ,0.000900 ,27589000 ,2,29.46
2018-05-10,152710 ,-0.031500 ,96050 ,0.004200 ,22732000 ,2,28.57
2018-05-09,147890 ,0.013300 ,95650 ,0.003800 ,23660000 ,2,29.69
2018-05-08,157450 ,-0.024900 ,95290 ,0.002100 ,37268000 ,2,29.33
2018-05-07,165080 ,-0.023300 ,95090 ,0.003500 ,31449000 ,2,30.07
2018-05-06,150950 ,-0.020000 ,94760 ,-0.011800 ,33359000 ,2,30.25
2018-05-05,158450 ,0.014900 ,95890 ,-0.007700 ,45876000 ,2,28.31
2018-05-04,161550 ,-0.004200 ,96630 ,0.000100 ,24666000 ,2,30.66
2018-05-03,201180 ,0.054800 ,96620 ,0.004700 ,29424000 ,2,29.22
2018-05-02,137480 ,0.018500 ,96170 ,0.001000 ,40950000 ,2,26.86
2018-05-01,173350 ,-0.018400 ,96070 ,-0.011300 ,32724000 ,2,26.08
2018-04-30,156830 ,-0.018000 ,97170 ,-0.000400 ,8700000 ,0,26.2
2018-04-29,184720 ,0.006700 ,97210 ,0.001400 ,13830000 ,0,-
2018-04-28,199780 ,0.046000 ,97070 ,-0.002800 ,19543000 ,0,-
2018-04-27,184910 ,-0.037300 ,97340 ,-0.002600 ,24255000 ,0,29.22
2018-04-26,248390 ,0.046700 ,97590 ,-0.006300 ,23974000 ,0,29.51
2018-04-25,395670 ,-0.080100 ,98210 ,-0.001400 ,25407000 ,0,27.52
2018-04-24,260790 ,0.077300 ,98350 ,0.001400 ,35022000 ,0,28.08
2018-04-23,147540 ,0.016600 ,98210 ,0.000600 ,25705000 ,0,29.01
2018-04-22,161890 ,-0.013000 ,98150 ,0.008800 ,34428000 ,0,28.37
2018-04-21,206010 ,0.006300 ,97290 ,-0.001700 ,29294000 ,0,27.08
2018-04-20,225960 ,0.069500 ,97460 ,-0.000200 ,29108000 ,0,26.11
2018-04-19,155080 ,0.013700 ,97480 ,0.001000 ,61990000 ,0,24.84
2018-04-18,163260 ,0.034100 ,97380 ,0.008100 ,55226000 ,0,26.1
2018-04-17,162590 ,-0.020000 ,96600 ,-0.003600 ,49257000 ,0,23.88
2018-04-16,197700 ,-0.035100 ,96950 ,0.001700 ,117227000 ,0,22.83
2018-04-15,160260 ,0.044900 ,96790 ,-0.000800 ,47880000 ,0,23.36
2018-04-14,164710 ,0.014800 ,96870 ,0.009300 ,44226000 ,0,24.72
2018-04-13,296950 ,-0.004900 ,95980 ,0.000400 ,37677000 ,0,24.65
2018-04-12,398300 ,0.138500 ,95940 ,0.004000 ,19009000 ,0,26.22
2018-04-11,142070 ,0.015600 ,95560 ,-0.003400 ,30116000 ,0,26.04
2018-04-10,134230 ,0.010800 ,95890 ,-0.001900 ,32717000 ,0,26.49
2018-04-09,241190 ,-0.035400 ,96070 ,-0.005200 ,21704000 ,0,26.44
2018-04-08,132510 ,0.018100 ,96570 ,-0.004700 ,20827000 ,0,28.07
2018-04-07,177100 ,0.042500 ,97030 ,0.005800 ,24744000 ,0,29.11
2018-04-06,174900 ,-0.023300 ,96470 ,-0.008400 ,38178000 ,0,27.96
2018-04-05,221700 ,-0.004000 ,97290 ,-0.016000 ,30688000 ,0,30.76
2018-04-04,239510 ,-0.082900 ,98870 ,-0.001400 ,38628000 ,0,31.66
2018-04-03,230800 ,0.050300 ,99010 ,-0.006000 ,26482000 ,0,32.54
2018-04-02,199310 ,0.035600 ,99610 ,0.011200 ,29471000 ,0,32.19
2018-04-01,257530 ,-0.016300 ,98510 ,-0.003900 ,44840000 ,0,32.74
2018-03-31,245300 ,0.012300 ,98900 ,-0.004600 ,52605000 ,0,32.11
2018-03-30,417310 ,-0.038600 ,99360 ,0.000000 ,61215000 ,0,32.61
2018-03-29,348750 ,-0.103800 ,99360 ,-0.002100 ,29844000 ,0,32.83
2018-03-28,167360 ,0.019600 ,99570 ,0.005100 ,22759000 ,0,31.82
2018-03-27,223100 ,-0.042000 ,99060 ,-0.000300 ,42325000 ,0,32
2018-03-26,247180 ,-0.038900 ,99090 ,0.001000 ,46007000 ,0,31.98
2018-03-25,149520 ,-0.008700 ,98990 ,0.000300 ,31015000 ,0,32.98
2018-03-24,177430 ,-0.041400 ,98960 ,0.000000 ,45322000 ,0,32.86
2018-03-23,210110 ,0.021800 ,98960 ,-0.001300 ,48202000 ,0,34.24
2018-03-22,223010 ,-0.020200 ,99090 ,0.001600 ,38614000 ,0,33.82
2018-03-21,218190 ,-0.000800 ,98930 ,-0.000400 ,48930000 ,0,34.64
2018-03-20,253440 ,0.034300 ,98970 ,0.002500 ,55638000 ,0,36.2
2018-03-19,316960 ,0.050700 ,98720 ,0.001800 ,38074000 ,0,36.51
2018-03-18,348020 ,0.041400 ,98540 ,0.003300 ,39558000 ,0,36.49
2018-03-17,208050 ,-0.050000 ,98220 ,-0.009700 ,36969000 ,0,36.91
2018-03-16,236130 ,0.003000 ,99180 ,-0.002200 ,38244000 ,0,38.35
2018-03-15,326530 ,0.006600 ,99400 ,0.005400 ,16163000 ,0,39.11
2018-03-14,305450 ,-0.103200 ,98870 ,0.002400 ,22836000 ,0,38.29
2018-03-13,239460 ,0.001900 ,98630 ,0.000000 ,28184000 ,0,39.75
2018-03-12,257910 ,-0.041200 ,98630 ,0.003700 ,32641000 ,0,39.8
2018-03-11,266590 ,0.087600 ,98270 ,0.001700 ,26871000 ,0,39.87
2018-03-10,198730 ,-0.049400 ,98100 ,0.001800 ,17351000 ,0,40.37
2018-03-09,371460 ,-0.008900 ,97920 ,-0.000600 ,32798000 ,0,40.94
2018-03-08,256260 ,-0.060900 ,97980 ,0.000000 ,19246000 ,0,41.4
2018-03-07,284540 ,-0.072300 ,97980 ,-0.003700 ,30158000 ,0,40.7
2018-03-06,230650 ,-0.057800 ,98340 ,0.001100 ,35708000 ,0,39.57
2018-03-05,162110 ,-0.007500 ,98230 ,-0.001300 ,28939000 ,0,40.07
2018-03-04,156400 ,0.001200 ,98360 ,-0.003400 ,23845000 ,0,40.13
2018-03-03,172200 ,0.053100 ,98700 ,-0.005700 ,28797000 ,0,39.64
2018-03-02,201690 ,-0.007000 ,99270 ,0.014300 ,26256000 ,0,40.39
2018-03-01,188770 ,0.055200 ,97870 ,-0.003600 ,34404000 ,0,40.35
2018-02-28,215220 ,-0.024600 ,98220 ,0.006400 ,35341000 ,0,40.77
2018-02-27,202580 ,0.030100 ,97600 ,0.000400 ,21935000 ,0,41.68
2018-02-26,235940 ,0.073000 ,97560 ,-0.003900 ,32094000 ,0,42.59
2018-02-25,196490 ,-0.012300 ,97940 ,0.006200 ,46376000 ,0,-
2018-02-24,239160 ,-0.045800 ,97340 ,-0.011500 ,61498000 ,0,42.88
2018-02-23,271500 ,0.033400 ,98470 ,-0.001900 ,62268000 ,0,43.16
2018-02-22,316630 ,-0.060300 ,98660 ,0.003200 ,68228000 ,0,43.7
2018-02-21,327140 ,-0.068100 ,98350 ,0.007500 ,38266000 ,0,45.45
2018-02-20,267560 ,0.006200 ,97620 ,-0.023700 ,42693000 ,0,43.89
2018-02-19,215200 ,0.074100 ,99990 ,0.001900 ,24925000 ,0,44.55
2018-02-18,288910 ,-0.060900 ,99800 ,-0.003700 ,28708000 ,0,43.94
2018-02-17,224760 ,0.087900 ,100170 ,0.001500 ,27388000 ,0,44.45
2018-02-16,206440 ,0.014100 ,100020 ,0.002200 ,21465000 ,0,43.11
2018-02-15,291280 ,0.059200 ,99800 ,0.000000 ,27688000 ,0,43.01
2018-02-14,246880 ,0.109700 ,99800 ,0.002700 ,38405000 ,0,43.48
2018-02-13,195870 ,-0.040900 ,99530 ,-0.002700 ,43501000 ,0,43.9
2018-02-12,238670 ,0.101700 ,99800 ,0.002400 ,66230000 ,0,43.71
2018-02-11,236200 ,-0.055800 ,99560 ,0.005800 ,140525000 ,0,44.43
2018-02-10,263530 ,-0.016100 ,98990 ,-0.006600 ,65568000 ,0,44.61
2018-02-09,233940 ,0.065600 ,99650 ,0.000200 ,23463000 ,0,46.22
2018-02-08,296100 ,0.075000 ,99630 ,0.001900 ,26010000 ,0,46.58
2018-02-07,445620 ,-0.013800 ,99440 ,0.004400 ,39713000 ,0,46.44
2018-02-06,886880 ,0.109900 ,99000 ,0.003500 ,21834000 ,0,46.52
2018-02-05,593890 ,-0.156100 ,98650 ,-0.003600 ,19018000 ,0,47.08
2018-02-04,280940 ,-0.110300 ,99010 ,-0.002800 ,23268000 ,0,49.61
2018-02-03,248710 ,0.039100 ,99290 ,0.003100 ,19831000 ,0,49.99
2018-02-02,519400 ,-0.031400 ,98980 ,-0.001900 ,19242000 ,0,48.41
2018-02-01,358400 ,-0.105600 ,99170 ,0.012600 ,18884000 ,0,48.97
2018-01-31,208470 ,0.009800 ,97940 ,-0.000100 ,16992000 ,0,46.48
2018-01-30,264720 ,-0.095900 ,97950 ,0.008100 ,35647000 ,0,45.91
2018-01-29,137420 ,-0.046700 ,97160 ,0.002400 ,14972000 ,0,45.38
